"Año","Mes","Dia","Fecha","Tｰ Media","TｰMaxima","TｰMinima","Lluvia","%Humedad"
"2016","Nov","24","11/24/2016","13.22","20.7","5.3","0","59.33"
"2016","Nov","25","11/25/2016","12.62","18.2","7.3","0","62.83"
"2016","Nov","26","11/26/2016","12.73","19.6","8.1","0.4","66.04"
"2016","Nov","27","11/27/2016","10.87","18.2","6.6","0.4","67.79"
"2016","Nov","28","11/28/2016","11.9","17.9","6.7","0","65.62"
"2016","Nov","29","11/29/2016","10.8","17.6","7.9","3.6","74.62"
"2016","Nov","30","11/30/2016","8.65","12.7","7.2","0","87.73"
"2016","Dic","1","12/1/2016","12.015","18.317","6.75","8.633","70.86"
"2016","Dic","2","12/2/2016","11.803","18.45","6.983","4.333","72.51"
"2016","Dic","3","12/3/2016","11.813","18.567","6.917","8.467","72.788"
"2016","Dic","4","12/4/2016","11.34","17.033","6.717","5.733","75.598"
"2016","Dic","5","12/5/2016","12.432","18.333","7.417","1.5","70.635"
"2016","Dic","6","12/6/2016","12.112","18.533","8.067","4.4","73.972"
"2016","Dic","7","12/7/2016","11.743","17.233","7.9","9.133","76.665"
"2016","Dic","8","12/8/2016","11.987","18.167","7.55","3.967","75.673"
"2016","Dic","9","12/9/2016","11.913","17.95","7.483","3.9","76.847"
"2016","Dic","10","12/10/2016","12.05","17.3","7.567","2.533","74.66"
"2016","Dic","11","12/11/2016","12.37","19.213","7.138","4.4","71.913"
"2016","Dic","12","12/12/2016","13.61","17.7","9.9","0","65.12"
"2016","Dic","13","12/13/2016","13.31","21.4","5.7","0","64.21"
"2016","Dic","14","12/14/2016","12.5","17.9","7.3","0","71.79"
"2016","Dic","15","12/15/2016","10.8","12.7","9.2","1.4","77.5"
"2016","Dic","16","12/16/2016","13.16","19.6","6.7","2.6","70.21"
"2016","Dic","17","12/17/2016","13.36","19.3","8.3","5.8","73.04"
"2016","Dic","18","12/18/2016","14.16","22.2","7.6","1","65.33"
"2016","Dic","19","12/19/2016","13.36","20.9","8.3","6.8","71.25"
"2016","Dic","20","12/20/2016","12.22","20.8","6.9","21","72.21"
"2016","Dic","21","12/21/2016","12.03","19","6.4","1.2","74.67"
"2016","Dic","22","12/22/2016","13.81","20.3","8.1","0","62.29"
"2016","Dic","23","12/23/2016","11.76","16.8","8.9","1","74.96"
"2016","Dic","24","12/24/2016","11.78","17.4","7","0","73.83"
"2016","Dic","25","12/25/2016","12.73","19.8","7.7","1.2","70.25"
"2016","Dic","26","12/26/2016","11.19","17","8.3","2.6","75.62"
"2016","Dic","27","12/27/2016","12.95","20.7","6.2","0.2","68.17"
"2016","Dic","28","12/28/2016","9.89","12.9","7.1","8.4","82.88"
"2016","Dic","29","12/29/2016","11.81","16.4","8.3","0","78"
"2016","Dic","30","12/30/2016","12.6","18.4","7.6","4","74.96"
"2016","Dic","31","12/31/2016","11.12","15.7","8.2","2.2","83.96"
"2017","Ene","1","1/1/2017","12.28","18.7","6.9","0.2","77.75"
"2017","Ene","2","1/2/2017","12.24","16.8","8.7","0.4","76.96"
"2017","Ene","3","1/3/2017","11.85","16.1","8.6","2.8","79.96"
"2017","Ene","4","1/4/2017","11.46","17.4","9.1","2.8","83"
"2017","Ene","5","1/5/2017","12.43","17.5","9","0.4","79.12"
"2017","Ene","6","1/6/2017","11.64","16.4","8.1","0.4","80.67"
"2017","Ene","7","1/7/2017","11.6","16.4","8.2","9.2","78.92"
"2017","Ene","8","1/8/2017","10.5","16.5","7.6","15.2","85.67"
"2017","Ene","9","1/9/2017","9.9","14.7","6.4","6.2","86.21"
"2017","Ene","10","1/10/2017","11.69","17.3","8.8","0.6","82.33"
"2017","Ene","11","1/11/2017","12.73","18.7","7.8","0","73.38"
"2017","Ene","12","1/12/2017","11.45","16.6","8.8","1.2","78.08"
"2017","Ene","13","1/13/2017","11.89","18.3","7.8","5.8","79.5"
"2017","Ene","14","1/14/2017","11.34","16.8","8.4","23.4","82.58"
"2017","Ene","15","1/15/2017","11.12","16.5","7.3","3.4","80.25"
"2017","Ene","16","1/16/2017","11.33","18.1","8.4","1.4","81.75"
"2017","Ene","17","1/17/2017","11.45","18.2","7.1","6.8","79.88"
"2017","Ene","18","1/18/2017","12.4","18.1","7.7","0","72.83"
"2017","Ene","19","1/19/2017","11.83","18.2","8.1","1.8","76.67"
"2017","Ene","20","1/20/2017","11.67","18.7","5.3","2.6","72.54"
"2017","Ene","21","1/21/2017","10.81","15.7","7.4","2.2","77.38"
"2017","Ene","22","1/22/2017","10.41","14.9","8.6","2.4","85.75"
"2017","Ene","23","1/23/2017","12.39","19.9","8.4","7.6","75.96"
"2017","Ene","24","1/24/2017","10.79","15.6","6.8","4.2","80.25"
"2017","Ene","25","1/25/2017","11.58","17.1","7.9","1.8","75"
"2017","Ene","26","1/26/2017","11.84","17.3","7.9","2.4","77.83"
"2017","Ene","27","1/27/2017","11.22","15.5","7.8","2.4","80.46"
"2017","Ene","28","1/28/2017","12.3","18.6","7.5","0","74.21"
"2017","Ene","29","1/29/2017","12.62","17.8","7.8","0.4","67.29"
"2017","Ene","30","1/30/2017","12.29","18.9","8","3.2","76.46"
"2017","Ene","31","1/31/2017","13.36","20.6","8.5","0.4","68.58"
"2017","Feb","1","2/1/2017","12.26","20.6","5.7","8.2","70.58"
"2017","Feb","2","2/2/2017","12.54","18.6","7.1","0","71.38"
"2017","Feb","3","2/3/2017","12.69","19.1","8.1","0","72.17"
"2017","Feb","4","2/4/2017","12.8","19.3","6.7","0","70.46"
"2017","Feb","5","2/5/2017","11.9","17.7","7.5","1.2","77.79"
"2017","Feb","6","2/6/2017","12.89","20.3","6.3","1.6","72.62"
"2017","Feb","7","2/7/2017","11.85","18.5","8.1","8.2","78.58"
"2017","Feb","8","2/8/2017","11.81","18.4","7.6","3.6","78.67"
"2017","Feb","9","2/9/2017","13.42","19.3","8.7","0.4","74.58"
"2017","Feb","10","2/10/2017","13.55","19.1","9.4","0.2","74.62"
"2017","Feb","11","2/11/2017","13.23","19.2","8.5","6.6","70.58"
"2017","Feb","12","2/12/2017","12.99","20.1","8.7","4.6","73"
"2017","Feb","13","2/13/2017","10.33","16","6.8","1.2","81.04"
"2017","Feb","14","2/14/2017","12.9","19.7","7.7","0","71.38"
"2017","Feb","15","2/15/2017","12.01","19.6","7","10.2","70.46"
"2017","Feb","16","2/16/2017","10.43","16.3","8.1","4.6","84.17"
"2017","Feb","17","2/17/2017","10.9","15.4","7.7","8.2","84.71"
"2017","Feb","18","2/18/2017","12.11","16.8","8.1","0.4","76.38"
"2017","Feb","19","2/19/2017","11.05","15.1","8.7","1.6","82.29"
"2017","Feb","20","2/20/2017","11.88","18.4","6.4","10.2","75.71"
"2017","Feb","21","2/21/2017","11.65","16.1","9.3","0.6","80.54"
"2017","Feb","22","2/22/2017","10.68","16.7","8.5","5.2","83.29"
"2017","Feb","23","2/23/2017","10.72","16.2","7.5","7","81.38"
"2017","Feb","24","2/24/2017","9.93","15.8","7.8","6","87.29"
"2017","Feb","25","2/25/2017","10.64","16.1","7.2","4.2","82.52"
"2017","Feb","26","2/26/2017","8.79","11.6","6.7","0.4","89.5"
"2017","Feb","27","2/27/2017","9.86","14.6","7.4","10.4","87.88"
"2017","Feb","28","2/28/2017","9.8","13.4","7.2","15","88.58"
"2017","Mar","1","3/1/2017","10.67","17.1","5.3","0.2","81.67"
"2017","Mar","2","3/2/2017","11.88","17.5","8.6","0.4","77.5"
"2017","Mar","3","3/3/2017","10.95","15.3","8.2","5.4","83.83"
"2017","Mar","4","3/4/2017","11.63","16.1","7.9","10.2","82.75"
"2017","Mar","5","3/5/2017","9.92","15","5.7","23.6","85.54"
"2017","Mar","6","3/6/2017","11.25","15.7","8.6","0.8","83.12"
"2017","Mar","7","3/7/2017","12.38","17.3","8.5","0","78.17"
"2017","Mar","8","3/8/2017","10.39","15.4","7.4","15.8","85.96"
"2017","Mar","9","3/9/2017","11.94","15.9","8.5","3.2","83.54"
"2017","Mar","10","3/10/2017","12.18","16.9","9","0","81.83"
"2017","Mar","11","3/11/2017","12.32","18.9","7.8","0","74.71"
"2017","Mar","12","3/12/2017","12.83","19.1","8.6","1.8","71.75"
"2017","Mar","13","3/13/2017","11.61","19.3","6.6","15.2","78.46"
"2017","Mar","14","3/14/2017","11.82","15.7","8.6","0.8","80.29"
"2017","Mar","15","3/15/2017","11.34","16.4","7.9","1","79.33"
"2017","Mar","16","3/16/2017","10.96","14.1","9.3","0.4","81.5"
"2017","Mar","17","3/17/2017","11.02","14.7","8.3","0.4","83.42"
"2017","Mar","18","3/18/2017","11.6","17.7","8.3","8.2","79.88"
"2017","Mar","19","3/19/2017","11.93","17.9","8.3","5.6","77.75"
"2017","Mar","20","3/20/2017","12.47","20.5","7.3","0","74.12"
"2017","Mar","21","3/21/2017","12.12","17.2","7.3","0","71.75"
"2017","Mar","22","3/22/2017","11.78","17.3","8.1","3.6","78.12"
"2017","Mar","23","3/23/2017","11.26","16.4","8.9","6","83.62"
"2017","Mar","24","3/24/2017","11.34","16.7","7.5","6","81.29"
"2017","Mar","25","3/25/2017","10.85","16.7","6.7","8.8","80.42"
"2017","Mar","26","3/26/2017","10.6","16.9","7.4","24.6","84.17"
"2017","Mar","27","3/27/2017","10.94","15.9","6.4","0","83.38"
"2017","Mar","28","3/28/2017","11.53","14.7","9.2","1.8","83.71"
"2017","Mar","29","3/29/2017","10.9","16.1","7.6","12.8","83.46"
"2017","Mar","30","3/30/2017","10.55","13.8","8.2","3.2","88"
"2017","Mar","31","3/31/2017","11.73","15.1","9.4","0","83.54"
"2017","Abr","1","4/1/2017","11.54","15.9","8.6","13.8","84.25"
"2017","Abr","2","4/2/2017","11.22","17.7","6.8","15.2","79.5"
"2017","Abr","3","4/3/2017","11.14","15.3","7.1","0","79.21"
"2017","Abr","4","4/4/2017","11.44","16.9","8.1","0","78.62"
"2017","Abr","5","4/5/2017","11.38","17.9","7.6","0.2","80.38"
"2017","Abr","6","4/6/2017","10.74","15.7","6.4","0","81.67"
"2017","Abr","7","4/7/2017","12","17.8","8.1","4.6","79.83"
"2017","Abr","8","4/8/2017","9.47","13.7","6.5","1.2","87"
"2017","Abr","9","4/9/2017","9.68","16.1","3.4","0","82.71"
"2017","Abr","10","4/10/2017","12.43","18.3","8.3","0","75.92"
"2017","Abr","11","4/11/2017","11.05","15.6","8.3","0.4","83.25"
"2017","Abr","12","4/12/2017","11.43","16.4","8.3","0","79.62"
"2017","Abr","13","4/13/2017","11.18","15.9","7.8","0","80.04"
"2017","Abr","14","4/14/2017","11.65","17.9","6.5","0","74.96"
"2017","Abr","15","4/15/2017","11.98","17.8","7.4","1.2","76.83"
"2017","Abr","16","4/16/2017","11.72","16.2","7.9","0","78.04"
"2017","Abr","17","4/17/2017","10.94","16.6","6.3","0","76.42"
"2017","Abr","18","4/18/2017","10.66","14.1","7.8","1.6","84.62"
"2017","Abr","19","4/19/2017","12.25","18.7","7.7","0.2","67.08"
"2017","Abr","20","4/20/2017","11.38","18.9","4.8","0","69.17"
"2017","Abr","21","4/21/2017","8.83","17.5","5.4","2.4","83.46"
"2017","Abr","22","4/22/2017","10.12","17.9","3.4","0.2","77.71"
"2017","Abr","23","4/23/2017","11.35","15.7","8.4","0","78.38"
"2017","Abr","24","4/24/2017","10.87","16.7","7.1","0.2","79.75"
"2017","Abr","25","4/25/2017","11.58","18.1","6.6","0","63.54"
"2017","Abr","26","4/26/2017","8.95","14.2","4.6","9.2","83.75"
"2017","Abr","27","4/27/2017","10.08","14.6","7.1","3.8","81.25"
"2017","Abr","28","4/28/2017","9.44","13.8","7.2","7.6","87.88"
"2017","Abr","29","4/29/2017","10.29","14.5","7.3","0.6","83.54"
"2017","Abr","30","4/30/2017","10.29","15.6","7.1","6","81.33"
"2017","May","1","5/1/2017","9.93","15.8","6.6","2.2","80.21"
"2017","May","2","5/2/2017","10.25","18.5","3.9","0","76.42"
"2017","May","3","5/3/2017","10.16","16.9","6.8","1","80.25"
"2017","May","4","5/4/2017","10.08","17","4.3","0.2","77.83"
"2017","May","5","5/5/2017","9.61","15.8","6.1","0","79.92"
"2017","May","6","5/6/2017","9.94","16.4","6","0","79.67"
"2017","May","7","5/7/2017","10.58","16.1","7.1","2.4","80.17"
"2017","May","8","5/8/2017","10.5","18.7","2.6","0.2","73.04"
"2017","May","9","5/9/2017","9.7","14.5","5.2","0","79.62"
"2017","May","10","5/10/2017","9.01","14.3","4.9","0.2","82.88"
"2017","May","11","5/11/2017","10.39","16.9","5.2","0","76.79"
"2017","May","12","5/12/2017","10.78","19.4","2.5","0","71.92"
"2017","May","13","5/13/2017","11.22","19.2","5.7","0","71.46"
"2017","May","14","5/14/2017","10.2","15.9","6.2","0","77.08"
"2017","May","15","5/15/2017","10.26","17.4","2.6","0","74.46"
"2017","May","16","5/16/2017","9.35","14.9","5.7","2.6","81.25"
"2017","May","17","5/17/2017","9.89","17.9","5","0","75.88"
"2017","May","18","5/18/2017","9.65","18","2","0.2","69.75"
"2017","May","19","5/19/2017","9.69","16.2","3.4","0","75.21"
"2017","May","20","5/20/2017","9.5","15.8","3.7","0","77.83"
"2017","May","21","5/21/2017","9.85","16.2","5.4","0","78.17"
"2017","May","22","5/22/2017","8.65","13.8","5.8","2","85.12"
"2017","May","23","5/23/2017","8.8","12.2","6.4","0.4","86.75"
"2017","May","24","5/24/2017","9.09","14.1","6.4","0.8","84.54"
"2017","May","25","5/25/2017","9.06","14.1","4.7","0.4","83.79"
"2017","May","26","5/26/2017","9.52","16.2","4.9","0.2","79.17"
"2017","May","27","5/27/2017","9.4","16","4.5","0","79.25"
"2017","May","28","5/28/2017","9.71","15.6","5.3","0","78.67"
"2017","May","29","5/29/2017","10.04","15.3","5.8","0","78.79"
"2017","May","30","5/30/2017","8.81","15.3","3.2","0.2","78.12"
"2017","May","31","5/31/2017","9.73","17.5","3.1","0","69"
"2017","Jun","1","6/1/2017","9.39","15.7","3.6","0","73.75"
"2017","Jun","2","6/2/2017","10.22","17.6","5.2","0","70.79"
"2017","Jun","3","6/3/2017","9.43","16.8","3.1","0","73.46"
"2017","Jun","4","6/4/2017","8.46","17.6","1.8","0","74.71"
"2017","Jun","5","6/5/2017","8.52","16.4","1.9","0.2","73.08"
"2017","Jun","6","6/6/2017","8.2","17.2","0.9","0.2","70.67"
"2017","Jun","7","6/7/2017","8.87","16.2","2.4","0","73.88"
"2017","Jun","8","6/8/2017","10.24","17.6","3.9","0","63.38"
"2017","Jun","9","6/9/2017","9.9","18.2","3.1","0","67.12"
"2017","Jun","10","6/10/2017","9.39","16.2","3.7","0","75.12"
"2017","Jun","11","6/11/2017","10.38","17.9","4.5","0","68.08"
"2017","Jun","12","6/12/2017","9.57","17.3","1.8","0","58"
"2017","Jun","13","6/13/2017","8.83","18.3","0.1","0","58.83"
"2017","Jun","14","6/14/2017","9.11","16.9","3.2","0","68.62"
"2017","Jun","15","6/15/2017","9.38","17.1","4.8","0","72.92"
"2017","Jun","16","6/16/2017","10.28","19.4","4.7","0","66.17"
"2017","Jun","17","6/17/2017","9.94","20.7","1.7","0","59.33"
"2017","Jun","18","6/18/2017","9.8","21.1","3.2","0","63.04"
"2017","Jun","19","6/19/2017","9.55","17.3","2.8","0","68.67"
"2017","Jun","20","6/20/2017","9.78","16.7","4.2","0","68"
"2017","Jun","21","6/21/2017","9.2","15.9","4.9","0","74.38"
"2017","Jun","22","6/22/2017","8.94","18","3.6","0","68.83"
"2017","Jun","23","6/23/2017","9.28","17.8","1.5","0","58.42"
"2017","Jun","24","6/24/2017","9.08","18.6","0.8","0","56.33"
"2017","Jun","25","6/25/2017","8.5","16.7","0.6","0","62.5"
"2017","Jun","26","6/26/2017","9.09","18.1","0.7","0","55.79"
"2017","Jun","27","6/27/2017","9.56","17.3","3.7","0","65.67"
"2017","Jun","28","6/28/2017","8.94","15.6","4.9","0","71.54"
"2017","Jun","29","6/29/2017","9.41","17.2","3.8","0","71.75"
"2017","Jun","30","6/30/2017","9.68","15.6","4.6","0","75.12"
"2017","Jul","1","7/1/2017","9.61","16.3","5","0","76.04"
"2017","Jul","2","7/2/2017","9.32","14.7","5.9","0","77.08"
"2017","Jul","3","7/3/2017","8.54","14","4.6","0","74.12"
"2017","Jul","4","7/4/2017","8.04","16.1","2.9","0","69.96"
"2017","Jul","5","7/5/2017","8.42","17.6","0.8","0","63"
"2017","Jul","6","7/6/2017","8.76","17.1","0.9","0","60.92"
"2017","Jul","7","7/7/2017","8.53","16.6","2.4","0","66.5"
"2017","Jul","8","7/8/2017","9.01","18.8","1.6","0","60.04"
"2017","Jul","9","7/9/2017","8.46","15.3","2.2","0","70.08"
"2017","Jul","10","7/10/2017","9.26","18.8","1.9","0","66.58"
"2017","Jul","11","7/11/2017","9.18","16.1","3.4","0","66.5"
"2017","Jul","12","7/12/2017","8.99","17.2","2.9","0","69.17"
"2017","Jul","13","7/13/2017","9.93","19.2","4.2","0","67"
"2017","Jul","14","7/14/2017","9.88","19.7","1.7","0","60.29"
"2017","Jul","15","7/15/2017","9.72","19.4","0.9","0","56.96"
"2017","Jul","16","7/16/2017","9.68","18.3","2","0","64.17"
"2017","Jul","17","7/17/2017","8.94","18.2","2.8","0","66.5"
"2017","Jul","18","7/18/2017","9.59","18.3","3.2","0","62.92"
"2017","Jul","19","7/19/2017","10.54","21.3","3.8","0","62.08"
"2017","Jul","20","7/20/2017","9.61","18.9","1.3","0","56.67"
"2017","Jul","21","7/21/2017","9.28","19.2","1.4","0","57.21"
"2017","Jul","22","7/22/2017","8.29","17.1","-0.2","0","44.71"
"2017","Jul","23","7/23/2017","8.64","19.3","-1.1","0","46.96"
"2017","Jul","24","7/24/2017","8.86","19","-0.1","0","50.12"
"2017","Jul","25","7/25/2017","8.63","18.2","-0.4","0","54.38"
"2017","Jul","26","7/26/2017","8.91","17.8","1.5","0","63.62"
"2017","Jul","27","7/27/2017","9.69","19.2","2.1","0","65.96"
"2017","Jul","28","7/28/2017","10.52","19.3","4.7","0","62.83"
"2017","Jul","29","7/29/2017","8.85","15.2","4.1","0","71.38"
"2017","Jul","30","7/30/2017","9.51","17.3","3.7","0","63.83"
"2017","Jul","31","7/31/2017","9.24","18.1","1.6","0","60.83"
"2017","Ago","1","8/1/2017","10.14","19.9","1.1","0","57.67"
"2017","Ago","2","8/2/2017","10.8","21.8","1.9","0","61.79"
"2017","Ago","3","8/3/2017","9.84","17.1","4.3","0","68.96"
"2017","Ago","4","8/4/2017","10.71","20.7","2.3","0","64.42"
"2017","Ago","5","8/5/2017","10.5","20.7","3","0","65.33"
"2017","Ago","6","8/6/2017","10.3","21","1.6","0","59.25"
"2017","Ago","7","8/7/2017","10.84","21.1","1.8","0","56.33"
"2017","Ago","8","8/8/2017","10.66","19.3","2.4","0","62.33"
"2017","Ago","9","8/9/2017","9.88","16.8","4.2","0","65.42"
"2017","Ago","10","8/10/2017","9.48","17.3","2.5","0","61.04"
"2017","Ago","11","8/11/2017","10.38","19.1","2.4","0","52.79"
"2017","Ago","12","8/12/2017","10.67","17.9","3.6","0","47.88"
"2017","Ago","13","8/13/2017","9.82","18.4","1.1","0","54.75"
"2017","Ago","14","8/14/2017","9.9","16.3","2.9","0","64.04"
"2017","Ago","15","8/15/2017","10.2","17.7","3.8","0","64.67"
"2017","Ago","16","8/16/2017","9.74","16.2","3.6","0","67.92"
"2017","Ago","17","8/17/2017","10.26","15.1","5.2","1.2","70.46"
"2017","Ago","18","8/18/2017","7.53","11.9","5","16.2","85.08"
"2017","Ago","19","8/19/2017","9.24","18.5","2.4","0.2","65.42"
"2017","Ago","20","8/20/2017","9.97","19.3","1.3","0","55.12"
"2017","Ago","21","8/21/2017","10.3","19.6","2.3","0","59.5"
"2017","Ago","22","8/22/2017","11.12","18.6","6.4","0","65.83"
"2017","Ago","23","8/23/2017","11.03","20.4","3.2","0","62.29"
"2017","Ago","24","8/24/2017","9.99","17.4","5.7","0","67.92"
"2017","Ago","25","8/25/2017","9.34","16.8","3.2","0","68.67"
"2017","Ago","26","8/26/2017","10.07","17.4","3.9","0","67.04"
"2017","Ago","27","8/27/2017","10.85","16.4","4.6","0","66.38"
"2017","Ago","28","8/28/2017","10.57","16.3","6.1","0","70.42"
"2017","Ago","29","8/29/2017","11.48","18.1","5.5","0","65.83"
"2017","Ago","30","8/30/2017","11.94","19.4","6.5","0","60.62"
"2017","Ago","31","8/31/2017","11.37","19","4.2","0","60.17"
"2017","Set","1","9/1/2017","11.93","19.7","6.7","0","60.92"
"2017","Set","2","9/2/2017","11.06","18.6","5.2","0","62.5"
"2017","Set","3","9/3/2017","11.01","17.9","4.3","0","64.42"
"2017","Set","4","9/4/2017","11.68","18.6","5.2","0","60.88"
"2017","Set","5","9/5/2017","10.4","17.8","4","0.4","66.46"
"2017","Set","6","9/6/2017","11.44","18.9","5.5","0","64.5"
"2017","Set","7","9/7/2017","9.76","14.3","5.1","0","70.08"
"2017","Set","8","9/8/2017","9.04","13.1","6.2","0","70.38"
"2017","Set","9","9/9/2017","10.09","17.4","4.1","0","65.25"
"2017","Set","10","9/10/2017","11.06","19.9","3.8","0","62.92"
"2017","Set","11","9/11/2017","10.31","17.5","3.2","0","67.42"
"2017","Set","12","9/12/2017","8.9","14.3","3.5","0","72.21"
"2017","Set","13","9/13/2017","11.28","17.7","5.6","0","67.75"
"2017","Set","14","9/14/2017","11.95","17.8","7","0","65.38"
"2017","Set","15","9/15/2017","10.6","14.7","7.1","0","74.96"
"2017","Set","16","9/16/2017","10.91","16.9","7.2","0.2","70.92"
"2017","Set","17","9/17/2017","11.18","18.8","6.4","3.2","70.71"
"2017","Set","18","9/18/2017","10.5","16.6","7","4.8","77.62"
"2017","Set","19","9/19/2017","11.91","19.7","6.5","0","67.75"
"2017","Set","20","9/20/2017","12.69","21.9","4.7","0","63.54"
"2017","Set","21","9/21/2017","13.66","21.1","8","0.2","63.38"
"2017","Set","22","9/22/2017","11.79","17.8","8.2","0","72.62"
"2017","Set","23","9/23/2017","11.84","17.4","7.8","0","66.96"
"2017","Set","24","9/24/2017","11.85","19.3","7.5","0","66.42"
"2017","Set","25","9/25/2017","11.98","18.6","7.4","0","67.58"
"2017","Set","26","9/26/2017","11.53","17.8","7.1","0","66.67"
"2017","Set","27","9/27/2017","11.4","18","6.2","0","66.38"
"2017","Set","28","9/28/2017","12.48","19.9","6.6","3.4","64.04"
"2017","Set","29","9/29/2017","12.77","22.7","4.9","0","58.58"
"2017","Set","30","9/30/2017","12.89","22.3","5.9","0","60.54"
"2017","Oct","1","10/1/2017","14.29","22.9","5.5","0","50.46"
"2017","Oct","2","10/2/2017","12.34","21.2","3.3","0","39.58"
"2017","Oct","3","10/3/2017","12.88","21.8","4.9","0","53.12"
"2017","Oct","4","10/4/2017","13.94","22","7.6","0","52.46"
"2017","Oct","5","10/5/2017","13.47","23.3","6.1","0","54.17"
"2017","Oct","6","10/6/2017","13.7","21.8","7.3","0","55.92"
"2017","Oct","7","10/7/2017","11.45","20.3","6.2","3","67.25"
"2017","Oct","8","10/8/2017","10.21","19","4.8","7.2","73.33"
"2017","Oct","9","10/9/2017","11.37","19.9","3.9","1.2","63.79"
"2017","Oct","10","10/10/2017","11.1","18.9","4.4","1.2","66.54"
"2017","Oct","11","10/11/2017","11.9","17.4","6.8","0","64"
"2017","Oct","12","10/12/2017","11.93","18.1","5.6","0","63.04"
"2017","Oct","13","10/13/2017","12.05","16.9","8.6","1","69.42"
"2017","Oct","14","10/14/2017","11.18","15.3","8.6","8.6","78.08"
"2017","Oct","15","10/15/2017","8.79","10.4","7.1","2.4","88.38"
"2017","Oct","16","10/16/2017","10.57","15.2","7.4","1.8","81.29"
"2017","Oct","17","10/17/2017","12.24","19.044","6.878","1.733","64.67"
"2017","Oct","18","10/18/2017","11.671","19.278","5.644","1.867","64.672"
"2017","Oct","19","10/19/2017","11.774","18.433","6.756","4.8","67.943"
"2017","Oct","20","10/20/2017","11.7","18.622","6.011","1.689","65.998"
